,COUNTY,VAP,APAMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,APAMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
660,Colquitt,1483,34,84,594,1449,1483,1.0,0.022926500337154418,0.9770734996628456,805,0.056641942009440324,0.4005394470667566,0.5428186109238031
661,Columbia,2197,43,464,963,2154,2197,1.0,0.01957214383249886,0.9804278561675012,770,0.21119708693673192,0.4383249886208466,0.3504779244424215
662,Columbia,2347,51,605,1003,2296,2347,1.0,0.021729867916489135,0.9782701320835109,739,0.2577758841073711,0.4273540690242863,0.3148700468683426
663,Columbia,2476,60,677,1109,2416,2476,1.0,0.024232633279483037,0.975767366720517,690,0.2734248788368336,0.44789983844911146,0.27867528271405495
664,Columbia,2237,47,88,531,2190,2237,1.0,0.02101028162717926,0.9789897183728208,1618,0.03933839964237819,0.2373714796602593,0.7232901206973625
665,Columbia,4212,111,596,796,4101,4212,1.0,0.026353276353276354,0.9736467236467237,2820,0.14150047483380818,0.1889838556505223,0.6695156695156695
666,Columbia,2380,54,618,1018,2326,2380,1.0,0.0226890756302521,0.9773109243697479,744,0.2596638655462185,0.42773109243697477,0.3126050420168067
667,Columbia,2031,38,499,1138,1993,2031,1.0,0.018709995076317085,0.9812900049236829,394,0.24569177744953224,0.5603151157065485,0.19399310684391924
668,Columbia,2702,60,570,1268,2642,2702,1.0,0.02220577350111029,0.9777942264988897,864,0.21095484826054775,0.4692820133234641,0.31976313841598814
669,Columbia,2168,36,565,1186,2132,2168,1.0,0.016605166051660517,0.9833948339483395,417,0.2606088560885609,0.5470479704797048,0.19234317343173432
670,Columbia,2606,49,649,984,2557,2606,1.0,0.018802762854950115,0.9811972371450499,973,0.24904067536454336,0.3775901765157329,0.3733691481197237
671,Columbia,2351,43,570,1068,2308,2351,1.0,0.018290089323692044,0.981709910676308,713,0.24245002126754572,0.4542747766907699,0.3032752020416844
672,Columbia,2078,28,559,1003,2050,2078,1.0,0.013474494706448507,0.9865255052935515,516,0.26900866217516844,0.48267564966313764,0.24831568816169394
673,Columbia,1100,19,99,720,1081,1100,1.0,0.017272727272727273,0.9827272727272728,281,0.09,0.6545454545454545,0.25545454545454543
674,Columbia,1601,46,277,947,1555,1601,1.0,0.02873204247345409,0.9712679575265459,377,0.17301686445971268,0.5915053091817614,0.23547782635852593
675,Columbia,1866,74,471,737,1792,1866,1.0,0.03965702036441586,0.9603429796355841,658,0.25241157556270094,0.394962486602358,0.35262593783494106
676,Columbia,1841,48,478,937,1793,1841,1.0,0.026072786529060293,0.9739272134709397,426,0.25964149918522544,0.5089625203693645,0.2313959804454101
677,Columbia,2465,42,378,1007,2423,2465,1.0,0.017038539553752535,0.9829614604462474,1080,0.15334685598377282,0.40851926977687625,0.4381338742393509
678,Columbia,2097,35,654,1012,2062,2097,1.0,0.016690510252742013,0.983309489747258,431,0.31187410586552217,0.4825941821649976,0.2055317119694802
679,Columbia,3262,76,1171,1526,3186,3262,1.0,0.023298589822194973,0.976701410177805,565,0.35898221949724096,0.4678111587982833,0.1732066217044758
680,Columbia,3407,56,793,1871,3351,3407,1.0,0.016436747872028177,0.9835632521279718,743,0.23275609040211329,0.5491634869386557,0.218080422659231
681,Columbia,3546,113,1051,607,3433,3546,1.0,0.03186689227298364,0.9681331077270163,1888,0.29639029892837,0.17117879300620417,0.5324309080654258
682,Columbia,4298,104,1423,1021,4194,4298,1.0,0.02419730107026524,0.9758026989297348,1854,0.33108422522103303,0.23755234993020008,0.4313634248487669
683,Columbia,4458,123,1159,2855,4335,4458,1.0,0.02759084791386272,0.9724091520861373,444,0.2599820547330641,0.6404217137729924,0.09959623149394348
684,Columbia,1198,35,238,808,1163,1198,1.0,0.02921535893155259,0.9707846410684474,152,0.1986644407345576,0.674457429048414,0.12687813021702837
685,Columbia,2778,109,295,1782,2669,2778,1.0,0.03923686105111591,0.9607631389488841,701,0.10619150467962563,0.6414686825053996,0.2523398128149748
686,Columbia,1936,51,512,825,1885,1936,1.0,0.02634297520661157,0.9736570247933884,599,0.2644628099173554,0.42613636363636365,0.309400826446281
687,Columbia,3877,55,1116,1721,3822,3877,1.0,0.014186226463760639,0.9858137735362393,1040,0.2878514315192159,0.4438999226205829,0.2682486458602012
688,Columbia,3952,113,1149,1064,3839,3952,1.0,0.028593117408906882,0.9714068825910931,1739,0.2907388663967611,0.2692307692307692,0.4400303643724696
689,Columbia,2133,57,528,767,2076,2133,1.0,0.026722925457102673,0.9732770745428974,838,0.24753867791842477,0.3595874355368026,0.3928738865447726
690,Columbia,2165,50,532,832,2115,2165,1.0,0.023094688221709007,0.976905311778291,801,0.24572748267898384,0.3842956120092379,0.3699769053117783
691,Columbia,1503,38,321,507,1465,1503,1.0,0.025282767797737856,0.9747172322022621,675,0.21357285429141717,0.3373253493013972,0.4491017964071856
692,Columbia,4818,118,1692,1433,4700,4818,1.0,0.024491490244914902,0.9755085097550851,1693,0.35118306351183065,0.29742631797426317,0.3513906185139062
693,Columbia,4268,100,1148,1834,4168,4268,1.0,0.023430178069353328,0.9765698219306467,1286,0.2689784442361762,0.42970946579194,0.3013120899718838
694,Columbia,2979,56,739,935,2923,2979,1.0,0.018798254447801276,0.9812017455521987,1305,0.24806982208794898,0.3138637126552534,0.4380664652567976
695,Columbia,4715,79,1269,2324,4636,4715,1.0,0.016755037115588546,0.9832449628844114,1122,0.2691410392364793,0.49289501590668083,0.23796394485683986
696,Columbia,1220,17,378,683,1203,1220,1.0,0.013934426229508197,0.9860655737704918,159,0.30983606557377047,0.5598360655737705,0.130327868852459
697,Columbia,701,14,284,268,687,701,1.0,0.019971469329529243,0.9800285306704708,149,0.4051355206847361,0.38231098430813126,0.21255349500713266
698,Columbia,2617,24,736,1543,2593,2617,1.0,0.009170806266717615,0.9908291937332824,338,0.2812380588460069,0.5896064195643868,0.12915552158960641
699,Columbia,1611,20,380,998,1591,1611,1.0,0.012414649286157667,0.9875853507138423,233,0.23587833643699566,0.6194909993792675,0.1446306641837368
700,Columbia,2057,49,573,1483,2008,2057,1.7161936560934892,0.023821098687408847,0.9761789013125911,1,0.27856101118133203,0.7209528439474964,0.0004861448711716091
701,Columbia,3552,94,1163,782,3458,3552,1.0,0.026463963963963964,0.973536036036036,1607,0.32742117117117114,0.22015765765765766,0.45242117117117114
702,Columbia,2519,36,578,1304,2483,2519,1.0,0.014291385470424772,0.9857086145295753,637,0.2294561333862644,0.5176657403731639,0.25287812624057165
703,Columbia,2568,47,570,1232,2521,2568,1.0,0.018302180685358254,0.9816978193146417,766,0.2219626168224299,0.4797507788161994,0.2982866043613707
704,Columbia,1478,62,346,855,1416,1478,1.0,0.04194857916102842,0.9580514208389715,277,0.23410013531799728,0.5784844384303113,0.18741542625169147
705,Columbia,1311,34,275,726,1277,1311,1.0,0.02593440122044241,0.9740655987795576,310,0.20976353928299007,0.5537757437070938,0.23646071700991608
706,Cook,2364,54,514,637,2310,2364,1.0,0.02284263959390863,0.9771573604060914,1213,0.21742808798646363,0.2694585448392555,0.5131133671742809
707,Cook,3065,59,404,1249,3006,3065,1.0,0.019249592169657423,0.9807504078303426,1412,0.13181076672104405,0.4075040783034258,0.4606851549755302
708,Cook,661,9,260,17,652,661,1.0,0.01361573373676248,0.9863842662632375,384,0.39334341906202724,0.025718608169440244,0.5809379727685325
709,Cook,1494,29,180,702,1465,1494,1.0,0.019410977242302542,0.9805890227576974,612,0.12048192771084337,0.46987951807228917,0.40963855421686746
710,Cook,1062,16,119,521,1046,1062,1.0,0.015065913370998116,0.9849340866290018,422,0.1120527306967985,0.4905838041431262,0.3973634651600753
711,Cook,1447,28,113,761,1419,1447,1.0,0.019350380096751902,0.9806496199032481,573,0.07809260539046303,0.5259156876295784,0.39599170697995856
712,Cook,1455,23,127,799,1432,1455,1.0,0.015807560137457044,0.9841924398625429,529,0.08728522336769759,0.5491408934707904,0.363573883161512
713,Cook,1390,12,342,214,1378,1390,1.0,0.008633093525179856,0.9913669064748202,834,0.2460431654676259,0.1539568345323741,0.6
714,Coweta,3700,85,689,2188,3615,3700,1.0,0.022972972972972974,0.977027027027027,823,0.18621621621621623,0.5913513513513513,0.22243243243243244
715,Coweta,5196,144,1025,3258,5052,5196,1.0,0.02771362586605081,0.9722863741339491,913,0.1972671285604311,0.6270207852193995,0.17571208622016937
716,Coweta,5861,105,1559,868,5756,5861,1.0,0.017915031564579423,0.9820849684354206,3434,0.2659955638969459,0.1480975942671899,0.5859068418358642
717,Coweta,1715,52,327,1038,1663,1715,1.0,0.030320699708454812,0.9696793002915451,350,0.19067055393586005,0.6052478134110787,0.20408163265306123
718,Coweta,962,33,119,513,929,962,1.0,0.034303534303534305,0.9656964656964657,330,0.12370062370062371,0.5332640332640333,0.34303534303534305
719,Coweta,2476,44,478,1028,2432,2476,1.0,0.017770597738287562,0.9822294022617124,970,0.19305331179321486,0.41518578352180935,0.39176090468497576
720,Coweta,4464,112,951,2423,4352,4464,1.0,0.025089605734767026,0.974910394265233,1090,0.21303763440860216,0.5427867383512545,0.24417562724014336
721,Coweta,2905,59,524,1219,2846,2905,1.0,0.020309810671256454,0.9796901893287435,1162,0.18037865748709123,0.4196213425129088,0.4
722,Coweta,3955,79,795,1227,3876,3955,1.0,0.019974715549936788,0.9800252844500632,1933,0.20101137800252844,0.3102402022756005,0.48874841972187105
723,Coweta,2348,64,322,1465,2284,2348,1.0,0.027257240204429302,0.9727427597955707,561,0.13713798977853492,0.6239352640545145,0.2389267461669506
724,Coweta,4518,83,1225,2282,4435,4518,1.0,0.018370960602036298,0.9816290393979638,1011,0.27113767153607793,0.5050907481186365,0.22377158034528552
725,Coweta,2823,63,420,1768,2760,2823,1.0,0.022316684378320937,0.9776833156216791,635,0.1487778958554729,0.6262840949344669,0.2249380092100602
726,Coweta,4087,90,1317,846,3997,4087,1.0,0.022021042329336923,0.9779789576706631,1924,0.32224125275263027,0.20699779789576706,0.4707609493516026
727,Coweta,23239,457,6428,8479,22782,23239,1.0,0.019665217952579715,0.9803347820474203,8332,0.2766039846809243,0.3648607943543182,0.35853522096475754
728,Coweta,2377,47,602,1119,2330,2377,1.0,0.019772822885990745,0.9802271771140093,656,0.2532604122843921,0.4707614640302903,0.2759781236853176
729,Coweta,3524,75,516,1644,3449,3524,1.0,0.021282633371169125,0.9787173666288309,1364,0.14642451759364358,0.46651532349602726,0.3870601589103292
730,Coweta,2342,53,263,1276,2289,2342,1.0,0.022630230572160546,0.9773697694278395,803,0.11229718189581554,0.5448334756618275,0.34286934244235695
731,Coweta,2685,75,394,1524,2610,2685,1.0,0.027932960893854747,0.9720670391061452,767,0.14674115456238362,0.5675977653631284,0.28566108007448787
732,Coweta,6144,109,1183,3423,6035,6144,1.0,0.017740885416666668,0.9822591145833334,1538,0.19254557291666666,0.55712890625,0.2503255208333333
733,Coweta,4470,109,713,2795,4361,4470,1.0,0.024384787472035794,0.9756152125279642,962,0.15950782997762863,0.6252796420581656,0.2152125279642058
734,Coweta,2774,89,769,949,2685,2774,1.0,0.03208363374188897,0.9679163662581111,1056,0.2772170151405912,0.34210526315789475,0.38067772170151404
735,Coweta,4897,100,904,2945,4797,4897,1.0,0.020420665713702265,0.9795793342862977,1048,0.18460281805186848,0.6013886052685318,0.21400857667959974
736,Coweta,4559,95,764,2807,4464,4559,1.0,0.020837903048914235,0.9791620969510858,988,0.1675806097828471,0.6157051985084449,0.21671419170870804
737,Coweta,3529,89,494,1849,3440,3529,1.0,0.02521960895437801,0.974780391045622,1186,0.13998299801643524,0.5239444601870218,0.33607254179654295
738,Coweta,981,22,343,189,959,981,1.0,0.022426095820591234,0.9775739041794088,449,0.34964322120285424,0.1926605504587156,0.45769622833843016
739,Coweta,4624,125,1086,2379,4499,4624,1.0,0.02703287197231834,0.9729671280276817,1159,0.23486159169550172,0.5144896193771626,0.25064878892733566
740,Crawford,645,35,138,190,610,645,1.0,0.05426356589147287,0.9457364341085271,317,0.21395348837209302,0.29457364341085274,0.49147286821705427
741,Crawford,1214,23,411,308,1191,1214,1.0,0.018945634266886325,0.9810543657331137,495,0.3385502471169687,0.25370675453047775,0.40774299835255357
742,Crawford,1788,39,535,691,1749,1788,1.0,0.02181208053691275,0.9781879194630873,562,0.2992170022371365,0.3864653243847875,0.3143176733780761
743,Crawford,1922,52,184,1043,1870,1922,1.0,0.027055150884495317,0.9729448491155047,695,0.09573361082206035,0.5426638917793964,0.36160249739854317
744,Crawford,2014,35,161,1125,1979,2014,1.0,0.01737835153922542,0.9826216484607746,728,0.07994041708043693,0.5585898709036743,0.3614697120158888
745,Crawford,2023,53,186,1071,1970,2023,1.0,0.02619871478002966,0.9738012852199703,766,0.09194265941670786,0.5294117647058824,0.37864557587740977
746,Crisp,1058,21,112,459,1037,1058,1.0,0.01984877126654064,0.9801512287334594,487,0.10586011342155009,0.43383742911153117,0.4603024574669187
747,Crisp,884,15,88,624,869,884,1.0,0.016968325791855202,0.9830316742081447,172,0.09954751131221719,0.7058823529411765,0.19457013574660634
748,Crisp,11251,95,2649,2488,11156,11251,1.0,0.0084436938938761,0.9915563061061239,6114,0.2354457381566083,0.22113589903119724,0.5434183628121945
749,Crisp,1325,11,108,832,1314,1325,1.0,0.00830188679245283,0.9916981132075472,385,0.08150943396226415,0.6279245283018868,0.29056603773584905
750,Crisp,1052,21,29,584,1031,1052,1.0,0.019961977186311788,0.9800380228136882,439,0.027566539923954372,0.5551330798479087,0.41730038022813687
751,Dade,2492,113,108,1216,2379,2492,1.0,0.04534510433386838,0.9546548956661316,1168,0.04333868378812199,0.48796147672552165,0.46869983948635635
752,Dade,810,38,60,414,772,810,1.0,0.04691358024691358,0.9530864197530864,336,0.07407407407407407,0.5111111111111111,0.4148148148148148
753,Dade,1247,40,198,729,1207,1247,1.0,0.03207698476343224,0.9679230152365678,320,0.15878107457898957,0.5846030473135525,0.2566158781074579
754,Dade,2220,118,283,946,2102,2220,1.0,0.05315315315315315,0.9468468468468468,991,0.12747747747747748,0.4261261261261261,0.4463963963963964
755,Dade,1062,24,121,533,1038,1062,1.0,0.022598870056497175,0.9774011299435028,408,0.11393596986817325,0.5018832391713748,0.384180790960452
756,Dade,3250,103,300,1599,3147,3250,1.0,0.03169230769230769,0.9683076923076923,1351,0.09230769230769231,0.492,0.4156923076923077
757,Dade,1906,37,191,629,1869,1906,1.0,0.019412381951731374,0.9805876180482687,1086,0.10020986358866736,0.3300104931794334,0.5697796432318992
758,Dawson,9963,317,849,6203,9646,9963,1.0,0.03181772558466325,0.9681822744153368,2911,0.08521529659741042,0.6226036334437418,0.29218106995884774
759,Dawson,9312,244,1133,5561,9068,9312,1.0,0.02620274914089347,0.9737972508591065,2618,0.12167096219931271,0.5971864261168385,0.2811426116838488
760,Dawson,2166,37,504,1634,2129,2166,1.0,0.017082179132040628,0.9829178208679594,28,0.23268698060941828,0.7543859649122807,0.012927054478301015
761,Decatur,2133,33,795,462,2100,2133,1.0,0.015471167369901548,0.9845288326300985,876,0.3727144866385373,0.21659634317862167,0.41068917018284107
762,Decatur,7742,103,1601,2345,7639,7742,1.0,0.013304055799535005,0.986695944200465,3796,0.20679411004908294,0.30289330922242313,0.49031258072849393
763,Decatur,4394,42,1099,1009,4352,4394,1.0,0.009558488848429678,0.9904415111515703,2286,0.2501137915339099,0.229631315430132,0.5202548930359582
764,Decatur,1500,20,122,492,1480,1500,1.0,0.013333333333333334,0.9866666666666667,886,0.08133333333333333,0.328,0.5906666666666667
765,Decatur,1228,18,200,558,1210,1228,1.0,0.014657980456026058,0.9853420195439739,470,0.16286644951140064,0.4543973941368078,0.38273615635179153
766,Decatur,769,7,98,315,762,769,1.0,0.009102730819245773,0.9908972691807543,356,0.12743823146944083,0.4096228868660598,0.46293888166449937
767,Decatur,628,22,55,392,606,628,1.0,0.03503184713375796,0.964968152866242,181,0.0875796178343949,0.6242038216560509,0.28821656050955413
768,Decatur,938,21,115,388,917,938,1.0,0.022388059701492536,0.9776119402985075,435,0.12260127931769722,0.4136460554371002,0.46375266524520253
769,Decatur,3111,33,695,797,3078,3111,1.0,0.010607521697203472,0.9893924783027965,1619,0.22340083574413372,0.25618772099003534,0.5204114432658309
770,DeKalb,2844,31,1718,201,2813,2844,1.0,0.01090014064697609,0.9890998593530239,925,0.6040787623066104,0.07067510548523206,0.3252461322081575
771,DeKalb,2827,22,1469,987,2805,2827,1.0,0.007782101167315175,0.9922178988326849,371,0.5196321188539087,0.3491333569154581,0.13123452423063317
772,DeKalb,2371,33,1075,890,2338,2371,1.0,0.013918177983973008,0.986081822016027,406,0.453395191902151,0.37536904259805987,0.1712357654997891
773,DeKalb,4041,61,1715,1048,3980,4041,1.0,0.015095273447166543,0.9849047265528335,1278,0.42439990101460034,0.2593417470923039,0.31625835189309576
774,DeKalb,2358,20,1077,1104,2338,2358,1.0,0.008481764206955046,0.991518235793045,177,0.45674300254452926,0.4681933842239186,0.07506361323155217
775,DeKalb,2335,44,1280,97,2291,2335,1.0,0.018843683083511777,0.9811563169164882,958,0.5481798715203426,0.041541755888650965,0.4102783725910064
776,DeKalb,2799,35,1970,538,2764,2799,1.0,0.012504465880671669,0.9874955341193283,291,0.7038227938549482,0.1922115041086102,0.10396570203644159
777,DeKalb,3314,50,2197,278,3264,3314,1.0,0.015087507543753771,0.9849124924562462,839,0.6629450814725407,0.08388654194327097,0.2531683765841883
778,DeKalb,4593,71,2698,138,4522,4593,1.0,0.01545830611800566,0.9845416938819943,1757,0.5874156324842151,0.030045721750489876,0.382538645765295
779,DeKalb,2009,17,1289,57,1992,2009,1.0,0.008461921353907416,0.9915380786460926,663,0.6416127426580388,0.028372324539571926,0.33001493280238925
780,DeKalb,4273,63,3341,256,4210,4273,1.0,0.014743739761291832,0.9852562602387082,676,0.7818862625789843,0.05991106950620173,0.15820266791481394
781,DeKalb,3522,61,1784,447,3461,3522,1.0,0.017319704713231118,0.9826802952867689,1291,0.5065303804656445,0.12691652470187392,0.36655309483248155
782,DeKalb,3380,64,1573,745,3316,3380,1.0,0.01893491124260355,0.9810650887573964,1062,0.4653846153846154,0.22041420118343194,0.31420118343195264
783,DeKalb,1752,17,994,476,1735,1752,1.0,0.009703196347031963,0.990296803652968,282,0.567351598173516,0.271689497716895,0.16095890410958905
784,DeKalb,4300,161,1160,615,4139,4300,1.0,0.03744186046511628,0.9625581395348837,2525,0.26976744186046514,0.14302325581395348,0.5872093023255814
785,DeKalb,3035,73,1361,565,2962,3035,1.0,0.024052718286655683,0.9759472817133443,1109,0.4484349258649094,0.18616144975288304,0.3654036243822076
786,DeKalb,3404,62,1387,549,3342,3404,1.0,0.018213866039952998,0.981786133960047,1468,0.4074618096357227,0.16128084606345475,0.4312573443008226
787,DeKalb,4390,56,1631,1112,4334,4390,1.0,0.01275626423690205,0.987243735763098,1647,0.3715261958997722,0.2533029612756264,0.3751708428246014
788,DeKalb,3684,54,2660,107,3630,3684,1.0,0.014657980456026058,0.9853420195439739,917,0.7220412595005429,0.029044516829533115,0.248914223669924
789,DeKalb,3002,47,2432,180,2955,3002,1.0,0.0156562291805463,0.9843437708194537,390,0.810126582278481,0.05996002664890073,0.12991339107261826
790,DeKalb,1848,29,1191,64,1819,1848,1.0,0.015692640692640692,0.9843073593073594,593,0.6444805194805194,0.03463203463203463,0.3208874458874459
791,DeKalb,3306,53,1845,136,3253,3306,1.0,0.01603145795523291,0.9839685420447671,1325,0.558076225045372,0.0411373260738052,0.40078644888082277
792,DeKalb,3848,48,2320,181,3800,3848,1.0,0.012474012474012475,0.9875259875259875,1347,0.6029106029106029,0.04703742203742204,0.35005197505197505
793,DeKalb,4036,52,2532,96,3984,4036,1.0,0.01288404360753221,0.9871159563924677,1408,0.6273538156590683,0.023785926660059464,0.34886025768087214
794,DeKalb,1898,36,884,51,1862,1898,1.0,0.018967334035827187,0.9810326659641728,963,0.4657534246575342,0.026870389884088516,0.5073761854583773
795,DeKalb,3790,33,2586,105,3757,3790,1.0,0.008707124010554089,0.9912928759894459,1099,0.6823218997361478,0.027704485488126648,0.2899736147757256
796,DeKalb,5520,301,1124,495,5219,5520,1.0,0.05452898550724638,0.9454710144927536,3901,0.2036231884057971,0.08967391304347826,0.7067028985507247
797,DeKalb,3476,66,1652,831,3410,3476,1.0,0.0189873417721519,0.9810126582278481,993,0.475258918296893,0.23906789413118526,0.2856731875719217
798,DeKalb,3113,38,2161,79,3075,3113,1.0,0.012206874397687119,0.9877931256023129,873,0.6941856729842596,0.025377449405717956,0.2804368776100225
799,DeKalb,2911,26,1262,420,2885,2911,1.0,0.008931638612160769,0.9910683613878393,1229,0.4335279972518035,0.14428031604259706,0.4221916867055994
800,DeKalb,3228,42,2370,332,3186,3228,1.0,0.013011152416356878,0.9869888475836431,526,0.7342007434944238,0.10285006195786865,0.16294919454770757
801,DeKalb,3178,50,2404,363,3128,3178,1.0,0.015733165512901194,0.9842668344870988,411,0.7564505978602895,0.11422278162366269,0.12932662051604782
802,DeKalb,4062,37,1918,455,4025,4062,1.0,0.009108813392417528,0.9908911866075825,1689,0.47218119153126537,0.1120137863121615,0.4158050221565731
803,DeKalb,9770,116,2952,408,9654,9770,1.0,0.01187308085977482,0.9881269191402252,6410,0.3021494370522006,0.041760491299897645,0.6560900716479018
804,DeKalb,1815,12,1000,48,1803,1815,1.0,0.006611570247933884,0.9933884297520661,767,0.5509641873278237,0.026446280991735537,0.4225895316804408
805,DeKalb,4123,37,2680,236,4086,4123,1.0,0.008974048023284017,0.991025951976716,1207,0.6500121270919234,0.057239873878243995,0.2927479990298327
806,DeKalb,2514,26,1280,61,2488,2514,1.0,0.010342084327764518,0.9896579156722355,1173,0.5091487669053302,0.02426412092283214,0.4665871121718377
807,DeKalb,1572,15,730,28,1557,1572,1.0,0.009541984732824428,0.9904580152671756,814,0.4643765903307888,0.017811704834605598,0.5178117048346056
808,DeKalb,1997,30,1102,57,1967,1997,1.0,0.015022533800701052,0.9849774661992989,838,0.5518277416124187,0.028542814221331998,0.41962944416624937
809,DeKalb,3043,38,1961,699,3005,3043,1.0,0.01248767663489977,0.9875123233651002,383,0.6444298389746961,0.22970752546828788,0.1258626355570161
810,DeKalb,2284,44,1157,143,2240,2284,1.0,0.01926444833625219,0.9807355516637478,984,0.5065674255691769,0.06260945709281962,0.4308231173380035
811,DeKalb,583,14,220,12,569,583,1.0,0.024013722126929673,0.9759862778730704,351,0.37735849056603776,0.02058319039451115,0.6020583190394511
812,DeKalb,3764,112,1107,479,3652,3764,1.0,0.02975557917109458,0.9702444208289054,2178,0.29410201912858663,0.12725823591923485,0.5786397449521785
813,DeKalb,2674,50,1738,91,2624,2674,1.0,0.018698578908002993,0.981301421091997,845,0.649962602842184,0.034031413612565446,0.31600598354525056
814,DeKalb,5819,328,1398,473,5491,5819,1.0,0.056367073380305895,0.9436329266196941,3948,0.24024746520020623,0.08128544423440454,0.6784670905653892
815,DeKalb,2004,101,589,240,1903,2004,1.0,0.05039920159680639,0.9496007984031936,1175,0.2939121756487026,0.11976047904191617,0.5863273453093812
816,DeKalb,9950,310,2466,866,9640,9950,1.0,0.031155778894472363,0.9688442211055276,6618,0.2478391959798995,0.08703517587939698,0.6651256281407035
817,DeKalb,4658,21,1431,285,4637,4658,1.0,0.004508372692142551,0.9954916273078575,2942,0.30721339630742805,0.061185057964791754,0.6316015457277802
818,DeKalb,2314,42,1215,178,2272,2314,1.0,0.018150388936905792,0.9818496110630942,921,0.5250648228176318,0.07692307692307693,0.3980121002592913
819,DeKalb,5644,46,1497,705,5598,5644,1.0,0.00815024805102764,0.9918497519489724,3442,0.2652374202693125,0.12491141034727143,0.609851169383416
820,DeKalb,2004,30,936,794,1974,2004,1.0,0.014970059880239521,0.9850299401197605,274,0.46706586826347307,0.3962075848303393,0.13672654690618763
821,DeKalb,2407,24,1129,1071,2383,2407,1.0,0.009970918155380142,0.9900290818446199,207,0.46904860822600747,0.4449522226838388,0.08599916909015372
822,DeKalb,3632,50,2679,260,3582,3632,1.0,0.013766519823788546,0.9862334801762115,693,0.7376101321585903,0.07158590308370044,0.19080396475770925
823,DeKalb,2527,133,917,434,2394,2527,1.0,0.05263157894736842,0.9473684210526315,1176,0.3628808864265928,0.17174515235457063,0.46537396121883656
824,DeKalb,4157,29,1206,148,4128,4157,1.0,0.006976184748616791,0.9930238152513832,2803,0.29011306230454653,0.035602598027423625,0.6742843396680298
825,DeKalb,3928,34,2031,436,3894,3928,1.0,0.008655804480651732,0.9913441955193483,1461,0.5170570264765784,0.1109979633401222,0.3719450101832994
826,DeKalb,3763,51,3123,300,3712,3763,1.0,0.01355301621047037,0.9864469837895297,340,0.8299229338293914,0.07972362476747276,0.0903534414031358
827,DeKalb,4175,81,1723,759,4094,4175,1.0,0.019401197604790418,0.9805988023952096,1693,0.4126946107784431,0.18179640718562876,0.40550898203592817
828,DeKalb,5513,68,2692,103,5445,5513,1.0,0.01233448213313985,0.9876655178668602,2718,0.48830038091783057,0.018683112642844186,0.4930165064393252
829,DeKalb,2001,17,1523,340,1984,2001,1.0,0.00849575212393803,0.991504247876062,138,0.7611194402798601,0.16991504247876063,0.06896551724137931
830,DeKalb,2062,27,1292,71,2035,2062,1.0,0.013094083414161009,0.986905916585839,699,0.6265761396702231,0.03443258971871969,0.3389912706110572
831,DeKalb,3048,26,2098,95,3022,3048,1.0,0.00853018372703412,0.9914698162729659,855,0.6883202099737533,0.031167979002624673,0.28051181102362205
832,DeKalb,2418,16,1300,56,2402,2418,1.0,0.006617038875103391,0.9933829611248967,1062,0.5376344086021505,0.02315963606286187,0.4392059553349876
833,DeKalb,2542,12,1276,45,2530,2542,1.0,0.004720692368214005,0.995279307631786,1221,0.5019669551534225,0.01770259638080252,0.480330448465775
834,DeKalb,2719,27,1391,55,2692,2719,1.0,0.009930121368150056,0.9900698786318499,1273,0.5115851415961751,0.02022802500919456,0.46818683339463035
835,DeKalb,3368,46,2283,77,3322,3368,1.0,0.013657957244655582,0.9863420427553444,1008,0.6778503562945368,0.022862232779097387,0.2992874109263658
836,DeKalb,3110,61,1683,193,3049,3110,1.0,0.019614147909967846,0.9803858520900322,1234,0.5411575562700964,0.06205787781350482,0.3967845659163987
837,DeKalb,5104,55,1939,893,5049,5104,1.0,0.010775862068965518,0.9892241379310345,2272,0.37989811912225707,0.17496081504702193,0.445141065830721
838,DeKalb,1885,36,999,123,1849,1885,1.0,0.01909814323607427,0.9809018567639257,763,0.529973474801061,0.06525198938992043,0.40477453580901857
839,DeKalb,2598,43,1764,227,2555,2598,1.0,0.016551193225558123,0.9834488067744419,607,0.6789838337182448,0.0873749037721324,0.23364126250962278
840,DeKalb,2179,20,1122,101,2159,2179,1.0,0.009178522257916476,0.9908214777420835,956,0.5149150986691142,0.0463515374024782,0.4387333639284075
841,DeKalb,3465,45,2181,115,3420,3465,1.0,0.012987012987012988,0.987012987012987,1169,0.6294372294372295,0.03318903318903319,0.3373737373737374
842,DeKalb,4431,56,1947,374,4375,4431,1.0,0.01263823064770932,0.9873617693522907,2110,0.43940419769803657,0.08440532611148725,0.47619047619047616
843,DeKalb,2338,43,896,168,2295,2338,1.0,0.018391787852865698,0.9816082121471343,1274,0.38323353293413176,0.0718562874251497,0.5449101796407185
844,DeKalb,3833,62,2537,91,3771,3833,1.0,0.016175319593008088,0.9838246804069919,1205,0.661883642055831,0.02374119488651187,0.31437516305765717
845,DeKalb,5580,93,2034,624,5487,5580,1.0,0.016666666666666666,0.9833333333333333,2922,0.36451612903225805,0.11182795698924732,0.5236559139784946
846,DeKalb,3602,39,1671,687,3563,3602,1.0,0.010827318156579679,0.9891726818434203,1244,0.4639089394780677,0.19072737368128817,0.3453636868406441
