,COUNTYFP20,VAP,APAMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,APAMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
336,013,5675,69,2177,2261,5606,5675,1.0,0.012158590308370043,0.9878414096916299,1237,0.3836123348017621,0.3984140969162996,0.2179735682819383
337,013,3794,57,1200,2039,3737,3794,1.0,0.015023721665788086,0.9849762783342119,555,0.316288877174486,0.5374275171323142,0.1462836056931998
338,013,5880,475,2021,843,5405,5880,1.0,0.08078231292517007,0.91921768707483,3016,0.34370748299319726,0.1433673469387755,0.5129251700680272
339,013,3666,210,802,750,3456,3666,1.0,0.057283142389525366,0.9427168576104746,2114,0.21876704855428258,0.20458265139116202,0.5766503000545554
340,013,4981,399,1952,597,4582,4981,1.0,0.08010439670748845,0.9198956032925115,2432,0.391889178879743,0.1198554507127083,0.4882553704075487
341,013,5820,229,1328,561,5591,5820,1.0,0.039347079037800686,0.9606529209621993,3931,0.2281786941580756,0.09639175257731959,0.6754295532646049
342,013,5857,100,2006,2793,5757,5857,1.0,0.017073587160662457,0.9829264128393376,1058,0.34249615844288883,0.4768652893973024,0.18063855215980879
343,013,3392,228,760,163,3164,3392,1.0,0.06721698113207547,0.9327830188679245,2469,0.2240566037735849,0.04805424528301887,0.7278891509433962
344,013,8127,385,3404,1051,7742,8127,1.0,0.047372954349698536,0.9526270456503014,3672,0.41885074443213977,0.12932201304294327,0.45182724252491696
345,013,3209,36,1188,1832,3173,3209,1.0,0.01121844811467747,0.9887815518853226,189,0.3702087877843565,0.5708943596135868,0.058896852602056717
346,013,2493,131,930,694,2362,2493,1.0,0.05254713196951464,0.9474528680304853,869,0.3730445246690734,0.27837946249498596,0.34857601283594064
347,013,6124,306,1607,1227,5818,6124,1.0,0.04996734160679295,0.950032658393207,3290,0.2624101894186806,0.2003592423252776,0.5372305682560418
348,013,2356,94,690,762,2262,2356,1.0,0.039898132427843805,0.9601018675721562,904,0.2928692699490662,0.3234295415959253,0.3837011884550085
349,013,3896,39,1535,1618,3857,3896,1.0,0.010010266940451745,0.9899897330595483,743,0.39399383983572894,0.4152977412731006,0.19070841889117043
350,013,3962,83,1218,1246,3879,3962,1.0,0.020949015648662292,0.9790509843513377,1498,0.30742049469964666,0.31448763250883394,0.37809187279151946
351,013,3177,152,1515,754,3025,3177,1.0,0.04784387787220649,0.9521561221277935,908,0.4768649669499528,0.23733081523449795,0.28580421781554927
352,013,5828,201,1429,1505,5627,5828,1.0,0.03448867536032944,0.9655113246396706,2894,0.2451956074124914,0.2582361015785861,0.49656829100892247
353,013,8632,181,1624,2148,8451,8632,1.0,0.020968489341983317,0.9790315106580166,4860,0.1881371640407785,0.24884151992585726,0.5630213160333642
354,013,685,13,169,409,672,685,1.0,0.01897810218978102,0.981021897810219,107,0.24671532846715327,0.5970802919708029,0.1562043795620438
355,013,3955,55,1548,1554,3900,3955,1.0,0.01390644753476612,0.9860935524652339,853,0.39140328697850824,0.3929203539823009,0.21567635903919088
356,013,1221,13,530,618,1208,1221,1.0,0.010647010647010647,0.9893529893529893,73,0.43407043407043405,0.5061425061425061,0.05978705978705979
357,013,1481,31,780,440,1450,1481,1.0,0.020931802835921675,0.9790681971640783,261,0.5266711681296421,0.2970965563808238,0.1762322754895341
358,013,4368,71,1594,2004,4297,4368,1.0,0.016254578754578756,0.9837454212454212,770,0.3649267399267399,0.45879120879120877,0.1762820512820513
359,013,2203,120,522,405,2083,2203,1.0,0.05447117566954154,0.9455288243304585,1276,0.23694961416250568,0.18384021788470267,0.5792101679527917
360,013,6039,162,2708,2258,5877,6039,1.0,0.026825633383010434,0.9731743666169895,1073,0.4484186123530386,0.3739029640668985,0.17767842358006292
361,013,2310,39,795,953,2271,2310,1.0,0.016883116883116882,0.9831168831168832,562,0.34415584415584416,0.41255411255411256,0.24329004329004328
362,013,5596,210,1918,903,5386,5596,1.0,0.03752680486061472,0.9624731951393852,2775,0.3427448177269478,0.16136526090064332,0.49588992137240884
363,013,7126,214,2644,2505,6912,7126,1.0,0.03003087285994948,0.9699691271400506,1977,0.37103564412012346,0.3515296098793152,0.27743474600056134
364,013,4251,115,1994,964,4136,4251,1.0,0.027052458245118795,0.9729475417548812,1293,0.46906610209362504,0.22677017172430017,0.3041637261820748
365,013,2855,114,878,397,2741,2855,1.0,0.039929947460595444,0.9600700525394046,1580,0.3075306479859895,0.13905429071803854,0.553415061295972
366,013,4804,143,1333,1588,4661,4804,1.0,0.029766860949208992,0.970233139050791,1883,0.27747710241465445,0.3305578684429642,0.39196502914238135
367,013,4067,178,1191,583,3889,4067,1.0,0.04376690435210229,0.9562330956478977,2293,0.29284484878288664,0.1433489058273912,0.5638062453897221
368,013,7339,166,2676,2355,7173,7339,1.0,0.02261888540673116,0.9773811145932688,2308,0.36462733342417225,0.3208884044147704,0.31448426216105735
369,013,2172,84,874,763,2088,2172,1.0,0.03867403314917127,0.9613259668508287,535,0.40239410681399634,0.35128913443830573,0.24631675874769798
370,013,2253,78,913,762,2175,2253,1.0,0.03462050599201065,0.9653794940079894,578,0.40523746116289394,0.3382157123834887,0.25654682645361737
371,013,1709,12,472,817,1697,1709,1.0,0.007021650087770626,0.9929783499122293,420,0.2761849034523113,0.47805734347571677,0.24575775307197192
372,013,2328,101,667,692,2227,2328,1.0,0.04338487972508591,0.9566151202749141,969,0.2865120274914089,0.2972508591065292,0.4162371134020619
373,013,2919,17,1240,1289,2902,2919,1.0,0.005823912298732443,0.9941760877012675,390,0.4248030147310723,0.4415895854744776,0.13360739979445016
374,013,2385,77,745,712,2308,2385,1.0,0.03228511530398323,0.9677148846960167,928,0.31236897274633124,0.29853249475890986,0.3890985324947589
375,013,2840,98,773,280,2742,2840,1.0,0.03450704225352113,0.9654929577464789,1787,0.2721830985915493,0.09859154929577464,0.629225352112676
376,013,4470,129,2202,1302,4341,4470,1.0,0.028859060402684565,0.9711409395973154,966,0.49261744966442955,0.2912751677852349,0.21610738255033557
377,013,2753,75,1056,423,2678,2753,1.0,0.027243007628042135,0.9727569923719579,1274,0.3835815474028333,0.15365056302215765,0.4627678895750091
378,013,4854,115,1483,855,4739,4854,1.0,0.02369180057684384,0.9763081994231562,2516,0.3055212196126906,0.1761433868974042,0.5183353934899052
379,013,9134,612,538,258,8522,9134,1.0,0.06700240858331509,0.9329975914166849,8338,0.058900810159842346,0.028246113422377928,0.9128530764177797
380,013,1975,60,926,615,1915,1975,1.0,0.030379746835443037,0.9696202531645569,434,0.4688607594936709,0.31139240506329113,0.21974683544303797
381,013,4492,167,1690,1262,4325,4492,1.0,0.03717720391807658,0.9628227960819234,1540,0.37622439893143367,0.2809439002671416,0.3428317008014248
382,013,3380,71,1047,1718,3309,3380,1.0,0.021005917159763313,0.9789940828402367,615,0.30976331360946746,0.508284023668639,0.1819526627218935
383,013,3606,188,680,440,3418,3606,1.0,0.052135330005546314,0.9478646699944537,2486,0.18857459789240155,0.12201885745978924,0.6894065446478093
384,013,10679,496,2046,2611,10183,10679,1.0,0.0464462964697069,0.9535537035302931,6022,0.19159097293754096,0.24449854855323533,0.5639104785092237
385,013,5330,53,1638,2415,5277,5330,1.0,0.009943714821763603,0.9900562851782364,1277,0.3073170731707317,0.4530956848030019,0.2395872420262664
386,013,2080,78,489,569,2002,2080,1.0,0.0375,0.9625,1022,0.23509615384615384,0.27355769230769234,0.4913461538461538
387,013,1268,38,351,382,1230,1268,1.0,0.02996845425867508,0.9700315457413249,535,0.27681388012618297,0.30126182965299686,0.4219242902208202
388,013,3678,111,1037,1638,3567,3678,1.0,0.030179445350734094,0.9698205546492659,1003,0.28194671016856987,0.4453507340946166,0.2727025557368135
389,013,3993,99,1196,1333,3894,3993,1.0,0.024793388429752067,0.9752066115702479,1464,0.2995241672927623,0.3338342098672677,0.3666416228399699
390,013,4717,87,1169,2579,4630,4717,1.0,0.018443926224295103,0.9815560737757049,969,0.24782700869196522,0.546745813016748,0.20542717829128684
391,013,3278,78,802,1327,3200,3278,1.0,0.023794996949359364,0.9762050030506406,1149,0.24466137888956682,0.40482001220256253,0.3505186089078707
392,013,5135,132,1466,2320,5003,5135,1.0,0.025705939629990262,0.9742940603700098,1349,0.285491723466407,0.45180136319376824,0.2627069133398247
393,013,6910,399,1901,667,6511,6910,1.0,0.0577424023154848,0.9422575976845152,4342,0.2751085383502171,0.09652677279305355,0.6283646888567294
394,013,1417,14,411,661,1403,1417,1.0,0.009880028228652082,0.9901199717713479,345,0.2900494001411433,0.4664784756527876,0.24347212420606917
395,013,5971,262,2221,1867,5709,5971,1.0,0.04387874727851281,0.9561212527214872,1883,0.371964495059454,0.3126779433930665,0.31535756154747946
396,013,2261,46,600,1008,2215,2261,1.0,0.020344980097302078,0.9796550199026979,653,0.26536930561698363,0.4458204334365325,0.2888102609464839
397,013,1732,29,482,661,1703,1732,1.0,0.01674364896073903,0.983256351039261,589,0.27829099307159355,0.3816397228637413,0.34006928406466513
398,013,7078,144,2257,2804,6934,7078,1.0,0.020344730149759818,0.9796552698502402,2017,0.3188753885278327,0.3961571065272676,0.2849675049448997
399,013,7759,285,2522,1626,7474,7759,1.0,0.03673153756927439,0.9632684624307256,3611,0.32504188684108776,0.20956308802680756,0.4653950251321047
400,013,3226,102,1142,1029,3124,3226,1.0,0.03161810291382517,0.9683818970861748,1055,0.3539987600743955,0.3189708617482951,0.32703037817730934
401,013,3495,116,961,265,3379,3495,1.0,0.03319027181688126,0.9668097281831187,2269,0.274964234620887,0.07582260371959942,0.6492131616595136
402,013,3156,79,646,875,3077,3156,1.0,0.025031685678073512,0.9749683143219265,1635,0.2046894803548796,0.27724968314321924,0.5180608365019012
403,013,2675,83,782,821,2592,2675,1.0,0.03102803738317757,0.9689719626168224,1072,0.29233644859813085,0.3069158878504673,0.40074766355140184
404,013,7207,263,1350,2157,6944,7207,1.0,0.036492299153600666,0.9635077008463994,3700,0.18731788538920494,0.2992923546551963,0.5133897599555988
405,013,3963,148,1080,1559,3815,3963,1.0,0.037345445369669446,0.9626545546303306,1324,0.27252081756245267,0.3933888468332072,0.33409033560434015
406,013,7043,341,1845,867,6702,7043,1.0,0.048416867812011925,0.9515831321879881,4331,0.2619622320034076,0.12310095129916229,0.61493681669743
407,013,3105,175,1229,460,2930,3105,1.0,0.05636070853462158,0.9436392914653784,1416,0.3958132045088567,0.14814814814814814,0.45603864734299515
408,013,7996,55,2997,3595,7941,7996,1.0,0.006878439219609805,0.9931215607803902,1404,0.3748124062031016,0.44959979989994997,0.17558779389694848
409,013,5309,103,1038,3440,5206,5309,1.0,0.019401017140704465,0.9805989828592956,831,0.19551704652476926,0.6479563006215859,0.15652665285364475
410,013,3989,161,960,1565,3828,3989,1.0,0.04036099273000752,0.9596390072699925,1464,0.2406618200050138,0.3923289044873402,0.367009275507646
411,013,1395,44,480,440,1351,1395,1.0,0.031541218637992835,0.9684587813620071,475,0.34408602150537637,0.3154121863799283,0.34050179211469533
412,013,3690,20,1487,1688,3670,3690,1.0,0.005420054200542005,0.994579945799458,515,0.4029810298102981,0.4574525745257453,0.13956639566395665
413,013,4018,117,1775,1085,3901,4018,1.0,0.029118964659034345,0.9708810353409657,1158,0.4417620706819313,0.2700348432055749,0.2882030861124938
414,013,8752,337,1840,1368,8415,8752,1.0,0.0385054844606947,0.9614945155393053,5544,0.21023765996343693,0.1563071297989031,0.6334552102376599
415,013,2221,51,704,1065,2170,2221,1.0,0.02296262944619541,0.9770373705538046,452,0.3169743358847366,0.4795137325529041,0.2035119315623593
416,013,2905,109,1243,762,2796,2905,1.0,0.03752151462994836,0.9624784853700517,900,0.4278829604130809,0.2623063683304647,0.3098106712564544
417,013,5764,159,1917,1796,5605,5764,1.0,0.02758501040943789,0.9724149895905622,2051,0.3325815405968078,0.31158917418459403,0.3558292852185982
418,013,5389,108,1638,2341,5281,5389,1.0,0.020040823900538133,0.9799591760994618,1410,0.30395249582482836,0.43440341436259045,0.2616440898125812
419,013,6498,156,1941,2981,6342,6498,1.0,0.024007386888273315,0.9759926131117267,1576,0.2987072945521699,0.458756540473992,0.2425361649738381
420,013,3373,21,992,1818,3352,3373,1.0,0.006225911651348948,0.9937740883486511,563,0.2941002075303884,0.5389860658167803,0.1669137266528313
421,013,4440,81,917,2770,4359,4440,1.0,0.018243243243243244,0.9817567567567568,753,0.20653153153153153,0.6238738738738738,0.16959459459459458
422,013,3949,171,1200,1030,3778,3949,1.0,0.04330210179792352,0.9566978982020765,1719,0.30387439858191945,0.2608255254494809,0.43530007596859965
423,013,9857,322,2206,5300,9535,9857,1.0,0.032667140103479764,0.9673328598965203,2351,0.22380034493253526,0.5376889520137973,0.23851070305366745
424,013,7237,144,2263,3432,7093,7237,1.0,0.019897747685505042,0.980102252314495,1542,0.3126986320298466,0.4742296531712035,0.21307171479894985
425,013,6968,401,1721,476,6567,6968,1.0,0.057548794489092996,0.942451205510907,4771,0.24698622273249138,0.06831228473019518,0.6847014925373134
426,013,7596,279,2410,2226,7317,7596,1.0,0.03672985781990521,0.9632701421800948,2960,0.3172722485518694,0.2930489731437599,0.3896787783043707
427,013,2458,76,916,933,2382,2458,1.0,0.030919446704637917,0.9690805532953621,609,0.3726606997558991,0.37957689178193654,0.24776240846216435
428,013,2385,107,838,797,2278,2385,1.0,0.044863731656184486,0.9551362683438155,750,0.35136268343815513,0.33417190775681344,0.31446540880503143
429,013,5483,204,1350,451,5279,5483,1.0,0.037205909173809955,0.96279409082619,3682,0.24621557541491884,0.08225424037935437,0.6715301842057267
430,013,6712,216,2426,1884,6496,6712,1.0,0.03218116805721097,0.9678188319427891,2402,0.36144219308700837,0.2806912991656734,0.35786650774731826
431,013,2592,134,984,558,2458,2592,1.0,0.05169753086419753,0.9483024691358025,1050,0.37962962962962965,0.2152777777777778,0.4050925925925926
432,013,7074,91,2406,3576,6983,7074,1.0,0.012864009047215155,0.9871359909527848,1092,0.34011874469889736,0.5055131467345207,0.15436810856658184
433,013,8731,377,3733,1616,8354,8731,1.0,0.04317947543236743,0.9568205245676326,3382,0.42755698087275223,0.18508761882945826,0.3873554002977895
434,013,2019,43,823,813,1976,2019,1.0,0.02129767211490837,0.9787023278850916,383,0.40762753838533927,0.4026745913818722,0.1896978702327885
435,013,5880,190,2478,1842,5690,5880,1.0,0.03231292517006803,0.967687074829932,1560,0.42142857142857143,0.31326530612244896,0.2653061224489796
436,013,2830,27,1145,1484,2803,2830,1.0,0.009540636042402828,0.9904593639575971,201,0.4045936395759717,0.5243816254416961,0.07102473498233215
437,013,3007,69,988,1528,2938,3007,1.0,0.022946458264050548,0.9770535417359495,491,0.32856667775191223,0.5081476554705687,0.16328566677751913
438,013,2118,52,836,423,2066,2118,1.0,0.024551463644948063,0.9754485363550519,859,0.3947119924457035,0.19971671388101983,0.40557129367327666
439,013,7041,161,1903,2579,6880,7041,1.0,0.022866070160488566,0.9771339298395114,2559,0.2702741087913649,0.36628319840931683,0.3634426927993183
440,013,3411,178,1145,615,3233,3411,1.0,0.05218411023160364,0.9478158897683964,1651,0.33567868660216943,0.1802990325417766,0.4840222808560539
441,013,2952,39,1167,1221,2913,2952,1.0,0.013211382113821139,0.9867886178861789,564,0.3953252032520325,0.4136178861788618,0.1910569105691057
442,013,5800,182,1783,2587,5618,5800,1.0,0.031379310344827584,0.9686206896551725,1430,0.3074137931034483,0.4460344827586207,0.24655172413793103
443,013,5000,256,1493,1092,4744,5000,1.0,0.0512,0.9488,2415,0.2986,0.2184,0.483
444,013,4756,242,1360,923,4514,4756,1.0,0.05088309503784693,0.9491169049621531,2473,0.28595458368376786,0.19407064760302775,0.5199747687132044
445,013,4964,289,1089,264,4675,4964,1.0,0.05821917808219178,0.9417808219178082,3611,0.21937953263497179,0.0531829170024174,0.7274375503626108
446,013,4879,180,1201,1313,4699,4879,1.0,0.03689280590284894,0.9631071940971511,2365,0.2461569993851199,0.2691125230580037,0.4847304775568764
447,013,10015,190,2401,5314,9825,10015,1.0,0.018971542685971045,0.981028457314029,2300,0.2397403894158762,0.5306040938592111,0.22965551672491263
448,013,5637,360,1686,655,5277,5637,1.0,0.06386375731772219,0.9361362426822778,3296,0.2990952634379989,0.11619655845307787,0.5847081781089232
449,013,4025,47,1475,1968,3978,4025,1.0,0.011677018633540372,0.9883229813664596,582,0.36645962732919257,0.488944099378882,0.14459627329192545
450,013,2257,78,482,625,2179,2257,1.0,0.034559149313247675,0.9654408506867523,1150,0.21355782011519717,0.2769162605228179,0.5095259193619849
451,013,2983,42,1059,1292,2941,2983,1.0,0.014079785450888367,0.9859202145491116,632,0.35501173315454243,0.43312101910828027,0.21186724773717733
452,013,3738,109,1131,1505,3629,3738,1.0,0.029159978598180845,0.9708400214018191,1102,0.3025682182985554,0.40262172284644193,0.29481005885500267
453,013,3102,214,825,531,2888,3102,1.0,0.06898774983881367,0.9310122501611864,1746,0.26595744680851063,0.17117988394584138,0.562862669245648
454,013,5165,341,1306,259,4824,5165,1.0,0.06602129719264278,0.9339787028073572,3600,0.25285575992255566,0.05014520813165537,0.6969990319457889
455,013,10049,755,2417,1195,9294,10049,1.0,0.07513185391581252,0.9248681460841874,6437,0.24052144491989252,0.11891730520449796,0.6405612498756095
456,013,3180,95,1325,730,3085,3180,1.0,0.029874213836477988,0.970125786163522,1125,0.4166666666666667,0.22955974842767296,0.35377358490566035
457,013,7228,248,2019,1574,6980,7228,1.0,0.03431101272827892,0.965688987271721,3635,0.27933038184836745,0.21776425013835085,0.5029053680132817
458,013,5336,262,821,757,5074,5336,1.0,0.049100449775112444,0.9508995502248876,3758,0.15386056971514242,0.1418665667166417,0.704272863568216
459,013,6139,440,2217,665,5699,6139,1.0,0.07167291089754031,0.9283270891024596,3257,0.36113373513601565,0.10832383124287344,0.530542433621111
460,013,3023,24,906,1296,2999,3023,1.0,0.007939133311280185,0.9920608666887198,821,0.299702282500827,0.42871319880913,0.271584518690043
461,013,5341,186,1947,1597,5155,5341,1.0,0.034824939149971916,0.9651750608500281,1797,0.36453847594083505,0.2990076764650814,0.33645384759408353
462,013,3377,126,1997,573,3251,3377,1.0,0.03731122297897542,0.9626887770210246,807,0.5913532721350311,0.16967722830915014,0.23896949955581878
463,013,4713,113,1206,1840,4600,4713,1.0,0.023976235943136005,0.976023764056864,1667,0.2558879694462126,0.3904095056227456,0.3537025249310418
464,013,3680,106,951,1847,3574,3680,1.0,0.028804347826086957,0.971195652173913,882,0.2584239130434783,0.5019021739130435,0.23967391304347826
465,013,8885,472,2480,757,8413,8885,1.0,0.05312324141812043,0.9468767585818796,5648,0.2791221159257175,0.08519977490151942,0.6356781091727631
466,013,2249,102,698,543,2147,2249,1.0,0.04535349044019564,0.9546465095598043,1008,0.31036016007114275,0.2414406402845709,0.44819919964428634
467,013,10033,353,2235,3156,9680,10033,1.0,0.03518389315259643,0.9648161068474036,4642,0.22276487590949864,0.3145619455795874,0.462673178510914
468,013,8522,733,2291,1064,7789,8522,1.0,0.08601267308143629,0.9139873269185638,5167,0.26883360713447546,0.12485332081670969,0.6063130720488148
469,013,7895,187,2610,3259,7708,7895,1.0,0.023685877137428753,0.9763141228625712,2026,0.3305889803673211,0.4127929069031032,0.2566181127295757
470,013,4645,172,2341,918,4473,4645,1.0,0.037029063509149626,0.9629709364908504,1386,0.5039827771797631,0.19763186221743811,0.2983853606027987
471,013,1638,26,674,719,1612,1638,1.0,0.015873015873015872,0.9841269841269841,245,0.41147741147741146,0.43894993894993894,0.14957264957264957
472,013,4196,309,1147,907,3887,4196,1.0,0.0736415633937083,0.9263584366062917,2142,0.27335557673975214,0.2161582459485224,0.5104861773117254
473,013,7886,179,1923,3342,7707,7886,1.0,0.022698452954603095,0.977301547045397,2621,0.2438498605123003,0.423788993152422,0.3323611463352777
474,013,6856,187,1589,3531,6669,6856,1.0,0.027275379229871645,0.9727246207701283,1736,0.23176779463243874,0.5150233372228705,0.2532088681446908
475,013,6349,115,1924,3194,6234,6349,1.0,0.01811308867538195,0.981886911324618,1231,0.30303984879508583,0.5030713498188691,0.19388880138604506
476,013,5095,128,1930,1721,4967,5095,1.0,0.025122669283611385,0.9748773307163886,1444,0.3788027477919529,0.33778213935230617,0.28341511285574095
477,013,9104,401,3219,2221,8703,9104,1.0,0.04404657293497364,0.9559534270650264,3664,0.3535808435852373,0.24395869947275922,0.4024604569420035
478,013,5446,109,2460,2170,5337,5446,1.0,0.02001468968049945,0.9799853103195005,816,0.45170767535806094,0.39845758354755784,0.1498347410943812
479,013,778,677,259,98,101,778,1.0,0.8701799485861182,0.12982005141388175,421,0.3329048843187661,0.12596401028277635,0.5411311053984575
480,013,3935,54,1121,1561,3881,3935,1.0,0.01372299872935197,0.986277001270648,1253,0.2848792884371029,0.3966963151207116,0.3184243964421855
481,013,5293,109,1531,2341,5184,5293,1.0,0.02059323634989609,0.9794067636501039,1421,0.2892499527678065,0.4422822595881353,0.2684677876440582
482,013,4975,95,1906,1544,4880,4975,1.0,0.019095477386934675,0.9809045226130654,1525,0.3831155778894472,0.31035175879396987,0.3065326633165829
483,013,2280,55,853,874,2225,2280,1.0,0.02412280701754386,0.9758771929824561,553,0.37412280701754386,0.38333333333333336,0.2425438596491228
484,013,3830,111,862,1470,3719,3830,1.0,0.02898172323759791,0.971018276762402,1498,0.22506527415143604,0.3838120104438642,0.39112271540469973
485,013,6604,118,1959,3115,6486,6604,1.0,0.017867958812840704,0.9821320411871592,1530,0.29663840096910965,0.4716838279830406,0.23167777104784978
486,013,8903,121,3343,3582,8782,8903,1.0,0.01359092440750309,0.9864090755924969,1978,0.37549140739076714,0.4023362911378187,0.22217230147141412
487,013,8641,359,3261,2118,8282,8641,1.0,0.04154611734752922,0.9584538826524708,3262,0.37738687651892144,0.2451105196157852,0.3775026038652934
488,013,5418,239,1924,882,5179,5418,1.0,0.04411221853082318,0.9558877814691769,2612,0.35511258767072723,0.16279069767441862,0.4820967146548542
489,013,2919,251,842,179,2668,2919,1.0,0.08598835217540253,0.9140116478245974,1898,0.28845495032545393,0.06132237067488866,0.6502226789996575
490,013,8284,377,1803,360,7907,8284,1.0,0.04550941574118783,0.9544905842588122,6121,0.21764847899565426,0.04345726702076291,0.7388942539835828
491,013,4860,64,1250,2126,4796,4860,1.0,0.01316872427983539,0.9868312757201646,1484,0.257201646090535,0.4374485596707819,0.30534979423868314
492,013,4147,140,1270,1351,4007,4147,1.0,0.03375934410417169,0.9662406558958283,1526,0.30624547865927176,0.3257776706052568,0.36797685073547143
493,013,3475,78,992,1585,3397,3475,1.0,0.022446043165467625,0.9775539568345324,898,0.2854676258992806,0.45611510791366905,0.25841726618705035
494,013,6282,191,2207,1771,6091,6282,1.0,0.03040432983126393,0.969595670168736,2304,0.35132123527539,0.2819165870741802,0.3667621776504298
495,013,2349,108,812,604,2241,2349,1.0,0.04597701149425287,0.9540229885057471,933,0.345679012345679,0.2571306939123031,0.39719029374201786
496,013,6407,330,2126,1493,6077,6407,1.0,0.051506165131887,0.948493834868113,2788,0.331824566879975,0.23302637739971907,0.43514905572030593
497,013,5912,354,212,307,5558,5912,1.0,0.05987821380243572,0.9401217861975643,5393,0.03585926928281461,0.05192828146143437,0.9122124492557511
498,013,4174,114,1404,1599,4060,4174,1.0,0.02731193100143747,0.9726880689985625,1171,0.33636799233349307,0.3830857690464782,0.28054623862002875
499,013,6373,200,2126,2195,6173,6373,1.0,0.03138239447669857,0.9686176055233015,2052,0.3335948532873058,0.3444217793817668,0.32198336733092736
500,013,5299,239,1233,989,5060,5299,1.0,0.04510284959426307,0.954897150405737,3077,0.2326854123419513,0.18663898848839403,0.5806755991696546
501,013,2081,69,1150,747,2012,2081,1.0,0.03315713599231139,0.9668428640076886,184,0.5526189332051898,0.3589620374819798,0.08841902931283037
502,013,2925,98,1289,656,2827,2925,1.0,0.033504273504273506,0.9664957264957265,980,0.4406837606837607,0.2242735042735043,0.335042735042735
503,013,3806,91,1043,2123,3715,3806,1.0,0.023909616395165527,0.9760903836048345,640,0.2740409879138203,0.5578034682080925,0.16815554387808723
504,013,1655,18,724,685,1637,1655,1.0,0.010876132930513595,0.9891238670694864,246,0.43746223564954684,0.41389728096676737,0.1486404833836858
505,013,4561,58,1446,2335,4503,4561,1.0,0.012716509537382154,0.9872834904626179,780,0.31703573777680333,0.5119491339618505,0.17101512826134618
506,013,8436,282,1877,1983,8154,8436,1.0,0.033428165007112376,0.9665718349928877,4576,0.22249881460407775,0.23506401137980085,0.5424371740161213
507,013,232,2,61,164,230,232,1.0,0.008620689655172414,0.9913793103448276,7,0.2629310344827586,0.7068965517241379,0.03017241379310345
508,013,2716,84,730,455,2632,2716,1.0,0.030927835051546393,0.9690721649484536,1531,0.26877761413843887,0.16752577319587628,0.5636966126656848
509,013,7571,370,1678,535,7201,7571,1.0,0.04887069079381852,0.9511293092061814,5358,0.22163518689737155,0.07066437722889975,0.7077004358737287
510,013,6072,45,1974,2589,6027,6072,1.0,0.007411067193675889,0.9925889328063241,1509,0.325098814229249,0.42638339920948615,0.24851778656126483
511,013,5665,105,1620,2310,5560,5665,1.0,0.018534863195057368,0.9814651368049426,1735,0.28596646072374227,0.4077669902912621,0.3062665489849956
512,013,5002,39,1298,2702,4963,5002,1.0,0.007796881247501,0.992203118752499,1002,0.25949620151939223,0.5401839264294283,0.20031987205117952
513,013,2636,14,929,1347,2622,2636,1.0,0.005311077389984826,0.9946889226100152,360,0.3524279210925645,0.5110015174506829,0.13657056145675264
514,013,3179,73,845,1602,3106,3179,1.0,0.022963195973576597,0.9770368040264235,732,0.2658068575023592,0.5039320541050645,0.23026108839257628
515,013,4062,163,1526,365,3899,4062,1.0,0.040128015755785326,0.9598719842442147,2171,0.37567700640078777,0.08985721319547021,0.534465780403742
516,013,7229,189,2068,2666,7040,7229,1.0,0.026144694978558584,0.9738553050214415,2495,0.28606999585004844,0.3687923640890856,0.34513764006086595
517,013,4696,121,1547,1560,4575,4696,1.0,0.025766609880749573,0.9742333901192505,1589,0.32942930153321975,0.3321976149914821,0.33837308347529815
518,013,1723,7,493,769,1716,1723,1.0,0.004062681369704005,0.995937318630296,461,0.2861288450377249,0.4463145676146257,0.2675565873476494
519,013,6281,295,1369,1247,5986,6281,1.0,0.04696704346441649,0.9530329565355835,3665,0.21795892373825823,0.19853526508517752,0.5835058111765642
520,013,5387,152,1601,2444,5235,5387,1.0,0.028216075737887508,0.9717839242621125,1342,0.29719695563393356,0.45368479673287543,0.24911824763319101
521,013,3781,1917,1629,222,1864,3781,1.0,0.5070087278497752,0.4929912721502248,1930,0.43083840253901085,0.058714625760380855,0.5104469717006083
522,013,7029,420,1540,790,6609,7029,1.0,0.0597524541186513,0.9402475458813487,4699,0.2190923317683881,0.11239152084222506,0.6685161473893868
523,013,3428,137,1208,521,3291,3428,1.0,0.03996499416569428,0.9600350058343057,1699,0.352392065344224,0.15198366394399065,0.4956242707117853
524,013,4006,157,2041,1022,3849,4006,1.0,0.03919121318022965,0.9608087868197703,943,0.5094857713429856,0.255117324013979,0.23539690464303545
525,013,2018,28,242,511,1990,2018,1.0,0.013875123885034688,0.9861248761149654,1265,0.1199207135777998,0.25322101090188304,0.6268582755203171
526,013,3142,46,889,1770,3096,3142,1.0,0.01464035646085296,0.9853596435391471,483,0.2829408020369192,0.5633354551241248,0.15372374283895607
527,013,8171,380,1904,1248,7791,8171,1.0,0.04650593562599437,0.9534940643740056,5019,0.233019214294456,0.1527352833190552,0.6142455023864888
528,013,5824,236,1622,2139,5588,5824,1.0,0.040521978021978024,0.959478021978022,2063,0.27850274725274726,0.3672733516483517,0.3542239010989011
529,013,295,17,45,69,278,295,1.0,0.0576271186440678,0.9423728813559322,181,0.15254237288135594,0.23389830508474577,0.6135593220338983
