,COUNTYFP20,VAP,AMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,AMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
347,013,6124,168,1607,1227,5956,6124,1.0,0.027433050293925537,0.9725669497060745,3290,0.2624101894186806,0.2003592423252776,0.5372305682560418
348,013,2356,52,690,762,2304,2356,1.0,0.022071307300509338,0.9779286926994907,904,0.2928692699490662,0.3234295415959253,0.3837011884550085
349,013,3896,17,1535,1618,3879,3896,1.0,0.004363449691991786,0.9956365503080082,743,0.39399383983572894,0.4152977412731006,0.19070841889117043
350,013,3962,40,1218,1246,3922,3962,1.0,0.010095911155981827,0.9899040888440181,1498,0.30742049469964666,0.31448763250883394,0.37809187279151946
351,013,3177,95,1515,754,3082,3177,1.0,0.029902423670129054,0.9700975763298709,908,0.4768649669499528,0.23733081523449795,0.28580421781554927
352,013,5828,102,1429,1505,5726,5828,1.0,0.017501715854495538,0.9824982841455044,2894,0.2451956074124914,0.2582361015785861,0.49656829100892247
353,013,8632,85,1624,2148,8547,8632,1.0,0.00984708063021316,0.9901529193697869,4860,0.1881371640407785,0.24884151992585726,0.5630213160333642
354,013,685,2,169,409,683,685,1.0,0.00291970802919708,0.997080291970803,107,0.24671532846715327,0.5970802919708029,0.1562043795620438
355,013,3955,10,1548,1554,3945,3955,1.0,0.0025284450063211127,0.9974715549936789,853,0.39140328697850824,0.3929203539823009,0.21567635903919088
356,013,1221,6,530,618,1215,1221,1.0,0.004914004914004914,0.995085995085995,73,0.43407043407043405,0.5061425061425061,0.05978705978705979
357,013,1481,18,780,440,1463,1481,1.0,0.012153950033760972,0.987846049966239,261,0.5266711681296421,0.2970965563808238,0.1762322754895341
358,013,4368,31,1594,2004,4337,4368,1.0,0.007097069597069597,0.9929029304029304,770,0.3649267399267399,0.45879120879120877,0.1762820512820513
359,013,2203,70,522,405,2133,2203,1.0,0.03177485247389923,0.9682251475261008,1276,0.23694961416250568,0.18384021788470267,0.5792101679527917
360,013,6039,68,2708,2258,5971,6039,1.0,0.011260142407683391,0.9887398575923166,1073,0.4484186123530386,0.3739029640668985,0.17767842358006292
361,013,2310,6,795,953,2304,2310,1.0,0.0025974025974025974,0.9974025974025974,562,0.34415584415584416,0.41255411255411256,0.24329004329004328
362,013,5596,125,1918,903,5471,5596,1.0,0.022337383845604002,0.977662616154396,2775,0.3427448177269478,0.16136526090064332,0.49588992137240884
363,013,7126,111,2644,2505,7015,7126,1.0,0.015576761156328936,0.9844232388436711,1977,0.37103564412012346,0.3515296098793152,0.27743474600056134
364,013,4251,62,1994,964,4189,4251,1.0,0.014584803575629263,0.9854151964243707,1293,0.46906610209362504,0.22677017172430017,0.3041637261820748
365,013,2855,72,878,397,2783,2855,1.0,0.025218914185639228,0.9747810858143607,1580,0.3075306479859895,0.13905429071803854,0.553415061295972
366,013,4804,71,1333,1588,4733,4804,1.0,0.014779350541215654,0.9852206494587843,1883,0.27747710241465445,0.3305578684429642,0.39196502914238135
367,013,4067,110,1191,583,3957,4067,1.0,0.027046963363658718,0.9729530366363413,2293,0.29284484878288664,0.1433489058273912,0.5638062453897221
368,013,7339,74,2676,2355,7265,7339,1.0,0.010083117590952446,0.9899168824090475,2308,0.36462733342417225,0.3208884044147704,0.31448426216105735
369,013,2172,37,874,763,2135,2172,1.0,0.01703499079189687,0.9829650092081031,535,0.40239410681399634,0.35128913443830573,0.24631675874769798
370,013,2253,30,913,762,2223,2253,1.0,0.013315579227696404,0.9866844207723036,578,0.40523746116289394,0.3382157123834887,0.25654682645361737
371,013,1709,2,472,817,1707,1709,1.0,0.0011702750146284377,0.9988297249853716,420,0.2761849034523113,0.47805734347571677,0.24575775307197192
372,013,2328,53,667,692,2275,2328,1.0,0.02276632302405498,0.977233676975945,969,0.2865120274914089,0.2972508591065292,0.4162371134020619
373,013,2919,3,1240,1289,2916,2919,1.0,0.0010277492291880781,0.998972250770812,390,0.4248030147310723,0.4415895854744776,0.13360739979445016
374,013,2385,37,745,712,2348,2385,1.0,0.01551362683438155,0.9844863731656185,928,0.31236897274633124,0.29853249475890986,0.3890985324947589
375,013,2840,67,773,280,2773,2840,1.0,0.023591549295774648,0.9764084507042253,1787,0.2721830985915493,0.09859154929577464,0.629225352112676
376,013,4470,72,2202,1302,4398,4470,1.0,0.016107382550335572,0.9838926174496644,966,0.49261744966442955,0.2912751677852349,0.21610738255033557
377,013,2753,56,1056,423,2697,2753,1.0,0.020341445695604796,0.9796585543043952,1274,0.3835815474028333,0.15365056302215765,0.4627678895750091
378,013,4854,60,1483,855,4794,4854,1.0,0.012360939431396786,0.9876390605686032,2516,0.3055212196126906,0.1761433868974042,0.5183353934899052
379,013,9134,540,538,258,8594,9134,1.0,0.05911977227939567,0.9408802277206043,8338,0.058900810159842346,0.028246113422377928,0.9128530764177797
380,013,1975,31,926,615,1944,1975,1.0,0.01569620253164557,0.9843037974683544,434,0.4688607594936709,0.31139240506329113,0.21974683544303797
381,013,4492,97,1690,1262,4395,4492,1.0,0.021593944790739093,0.9784060552092609,1540,0.37622439893143367,0.2809439002671416,0.3428317008014248
382,013,3380,28,1047,1718,3352,3380,1.0,0.008284023668639054,0.991715976331361,615,0.30976331360946746,0.508284023668639,0.1819526627218935
383,013,3606,119,680,440,3487,3606,1.0,0.03300055463117027,0.9669994453688298,2486,0.18857459789240155,0.12201885745978924,0.6894065446478093
384,013,10679,348,2046,2611,10331,10679,1.0,0.03258732091019759,0.9674126790898024,6022,0.19159097293754096,0.24449854855323533,0.5639104785092237
385,013,5330,15,1638,2415,5315,5330,1.0,0.0028142589118198874,0.9971857410881801,1277,0.3073170731707317,0.4530956848030019,0.2395872420262664
386,013,2080,26,489,569,2054,2080,1.0,0.0125,0.9875,1022,0.23509615384615384,0.27355769230769234,0.4913461538461538
387,013,1268,22,351,382,1246,1268,1.0,0.017350157728706624,0.9826498422712934,535,0.27681388012618297,0.30126182965299686,0.4219242902208202
388,013,3678,66,1037,1638,3612,3678,1.0,0.01794453507340946,0.9820554649265906,1003,0.28194671016856987,0.4453507340946166,0.2727025557368135
389,013,3993,38,1196,1333,3955,3993,1.0,0.009516654144753318,0.9904833458552467,1464,0.2995241672927623,0.3338342098672677,0.3666416228399699
390,013,4717,17,1169,2579,4700,4717,1.0,0.003603985584057664,0.9963960144159424,969,0.24782700869196522,0.546745813016748,0.20542717829128684
391,013,3278,27,802,1327,3251,3278,1.0,0.00823672971323978,0.9917632702867603,1149,0.24466137888956682,0.40482001220256253,0.3505186089078707
392,013,5135,43,1466,2320,5092,5135,1.0,0.008373904576436221,0.9916260954235637,1349,0.285491723466407,0.45180136319376824,0.2627069133398247
393,013,6910,251,1901,667,6659,6910,1.0,0.03632416787264833,0.9636758321273516,4342,0.2751085383502171,0.09652677279305355,0.6283646888567294
394,013,1417,1,411,661,1416,1417,1.0,0.0007057163020465773,0.9992942836979535,345,0.2900494001411433,0.4664784756527876,0.24347212420606917
395,013,5971,147,2221,1867,5824,5971,1.0,0.0246189917936694,0.9753810082063306,1883,0.371964495059454,0.3126779433930665,0.31535756154747946
396,013,2261,5,600,1008,2256,2261,1.0,0.0022114108801415304,0.9977885891198585,653,0.26536930561698363,0.4458204334365325,0.2888102609464839
397,013,1732,7,482,661,1725,1732,1.0,0.0040415704387990765,0.995958429561201,589,0.27829099307159355,0.3816397228637413,0.34006928406466513
398,013,7078,62,2257,2804,7016,7078,1.0,0.0087595365922577,0.9912404634077423,2017,0.3188753885278327,0.3961571065272676,0.2849675049448997
399,013,7759,151,2522,1626,7608,7759,1.0,0.019461270782317307,0.9805387292176827,3611,0.32504188684108776,0.20956308802680756,0.4653950251321047
400,013,3226,43,1142,1029,3183,3226,1.0,0.013329200247985121,0.9866707997520149,1055,0.3539987600743955,0.3189708617482951,0.32703037817730934
401,013,3495,89,961,265,3406,3495,1.0,0.025464949928469243,0.9745350500715307,2269,0.274964234620887,0.07582260371959942,0.6492131616595136
402,013,3156,50,646,875,3106,3156,1.0,0.015842839036755388,0.9841571609632446,1635,0.2046894803548796,0.27724968314321924,0.5180608365019012
403,013,2675,36,782,821,2639,2675,1.0,0.013457943925233645,0.9865420560747663,1072,0.29233644859813085,0.3069158878504673,0.40074766355140184
404,013,7207,128,1350,2157,7079,7207,1.0,0.01776051061468017,0.9822394893853198,3700,0.18731788538920494,0.2992923546551963,0.5133897599555988
405,013,3963,55,1080,1559,3908,3963,1.0,0.01387837496845824,0.9861216250315418,1324,0.27252081756245267,0.3933888468332072,0.33409033560434015
406,013,7043,233,1845,867,6810,7043,1.0,0.03308249325571489,0.9669175067442851,4331,0.2619622320034076,0.12310095129916229,0.61493681669743
407,013,3105,109,1229,460,2996,3105,1.0,0.03510466988727858,0.9648953301127214,1416,0.3958132045088567,0.14814814814814814,0.45603864734299515
408,013,7996,8,2997,3595,7988,7996,1.0,0.0010005002501250625,0.9989994997498749,1404,0.3748124062031016,0.44959979989994997,0.17558779389694848
409,013,5309,26,1038,3440,5283,5309,1.0,0.00489734413260501,0.995102655867395,831,0.19551704652476926,0.6479563006215859,0.15652665285364475
410,013,3989,77,960,1565,3912,3989,1.0,0.019303083479568814,0.9806969165204312,1464,0.2406618200050138,0.3923289044873402,0.367009275507646
411,013,1395,16,480,440,1379,1395,1.0,0.011469534050179211,0.9885304659498207,475,0.34408602150537637,0.3154121863799283,0.34050179211469533
412,013,3690,3,1487,1688,3687,3690,1.0,0.0008130081300813008,0.9991869918699187,515,0.4029810298102981,0.4574525745257453,0.13956639566395665
413,013,4018,71,1775,1085,3947,4018,1.0,0.01767048282727725,0.9823295171727228,1158,0.4417620706819313,0.2700348432055749,0.2882030861124938
414,013,8752,185,1840,1368,8567,8752,1.0,0.021138025594149908,0.9788619744058501,5544,0.21023765996343693,0.1563071297989031,0.6334552102376599
415,013,2221,18,704,1065,2203,2221,1.0,0.00810445745159838,0.9918955425484016,452,0.3169743358847366,0.4795137325529041,0.2035119315623593
416,013,2905,63,1243,762,2842,2905,1.0,0.021686746987951807,0.9783132530120482,900,0.4278829604130809,0.2623063683304647,0.3098106712564544
417,013,5764,67,1917,1796,5697,5764,1.0,0.011623872310895211,0.9883761276891048,2051,0.3325815405968078,0.31158917418459403,0.3558292852185982
418,013,5389,40,1638,2341,5349,5389,1.0,0.007422527370569679,0.9925774726294303,1410,0.30395249582482836,0.43440341436259045,0.2616440898125812
419,013,6498,46,1941,2981,6452,6498,1.0,0.007079101261926747,0.9929208987380732,1576,0.2987072945521699,0.458756540473992,0.2425361649738381
420,013,3373,3,992,1818,3370,3373,1.0,0.0008894159501927068,0.9991105840498073,563,0.2941002075303884,0.5389860658167803,0.1669137266528313
421,013,4440,22,917,2770,4418,4440,1.0,0.004954954954954955,0.9950450450450451,753,0.20653153153153153,0.6238738738738738,0.16959459459459458
422,013,3949,110,1200,1030,3839,3949,1.0,0.027855153203342618,0.9721448467966574,1719,0.30387439858191945,0.2608255254494809,0.43530007596859965
423,013,9857,116,2206,5300,9741,9857,1.0,0.011768286496905752,0.9882317135030942,2351,0.22380034493253526,0.5376889520137973,0.23851070305366745
424,013,7237,50,2263,3432,7187,7237,1.0,0.00690894016857814,0.9930910598314219,1542,0.3126986320298466,0.4742296531712035,0.21307171479894985
425,013,6968,256,1721,476,6712,6968,1.0,0.03673938002296211,0.9632606199770379,4771,0.24698622273249138,0.06831228473019518,0.6847014925373134
426,013,7596,104,2410,2226,7492,7596,1.0,0.01369141653501843,0.9863085834649815,2960,0.3172722485518694,0.2930489731437599,0.3896787783043707
427,013,2458,40,916,933,2418,2458,1.0,0.01627339300244101,0.983726606997559,609,0.3726606997558991,0.37957689178193654,0.24776240846216435
428,013,2385,56,838,797,2329,2385,1.0,0.02348008385744235,0.9765199161425576,750,0.35136268343815513,0.33417190775681344,0.31446540880503143
429,013,5483,138,1350,451,5345,5483,1.0,0.025168703264636147,0.9748312967353638,3682,0.24621557541491884,0.08225424037935437,0.6715301842057267
430,013,6712,97,2426,1884,6615,6712,1.0,0.014451728247914183,0.9855482717520858,2402,0.36144219308700837,0.2806912991656734,0.35786650774731826
431,013,2592,79,984,558,2513,2592,1.0,0.030478395061728395,0.9695216049382716,1050,0.37962962962962965,0.2152777777777778,0.4050925925925926
432,013,7074,15,2406,3576,7059,7074,1.0,0.0021204410517387615,0.9978795589482612,1092,0.34011874469889736,0.5055131467345207,0.15436810856658184
433,013,8731,212,3733,1616,8519,8731,1.0,0.024281296529607147,0.9757187034703928,3382,0.42755698087275223,0.18508761882945826,0.3873554002977895
434,013,2019,18,823,813,2001,2019,1.0,0.008915304606240713,0.9910846953937593,383,0.40762753838533927,0.4026745913818722,0.1896978702327885
435,013,5880,109,2478,1842,5771,5880,1.0,0.018537414965986394,0.9814625850340136,1560,0.42142857142857143,0.31326530612244896,0.2653061224489796
436,013,2830,5,1145,1484,2825,2830,1.0,0.0017667844522968198,0.9982332155477032,201,0.4045936395759717,0.5243816254416961,0.07102473498233215
437,013,3007,18,988,1528,2989,3007,1.0,0.005986032590621883,0.9940139674093781,491,0.32856667775191223,0.5081476554705687,0.16328566677751913
438,013,2118,34,836,423,2084,2118,1.0,0.016052880075542966,0.983947119924457,859,0.3947119924457035,0.19971671388101983,0.40557129367327666
439,013,7041,54,1903,2579,6987,7041,1.0,0.007669365146996165,0.9923306348530039,2559,0.2702741087913649,0.36628319840931683,0.3634426927993183
440,013,3411,111,1145,615,3300,3411,1.0,0.032541776605101144,0.9674582233948988,1651,0.33567868660216943,0.1802990325417766,0.4840222808560539
441,013,2952,3,1167,1221,2949,2952,1.0,0.0010162601626016261,0.9989837398373984,564,0.3953252032520325,0.4136178861788618,0.1910569105691057
442,013,5800,84,1783,2587,5716,5800,1.0,0.014482758620689656,0.9855172413793103,1430,0.3074137931034483,0.4460344827586207,0.24655172413793103
443,013,5000,161,1493,1092,4839,5000,1.0,0.0322,0.9678,2415,0.2986,0.2184,0.483
444,013,4756,171,1360,923,4585,4756,1.0,0.035954583683767874,0.9640454163162321,2473,0.28595458368376786,0.19407064760302775,0.5199747687132044
445,013,4964,184,1089,264,4780,4964,1.0,0.037066881547139406,0.9629331184528606,3611,0.21937953263497179,0.0531829170024174,0.7274375503626108
446,013,4879,93,1201,1313,4786,4879,1.0,0.019061283049805287,0.9809387169501947,2365,0.2461569993851199,0.2691125230580037,0.4847304775568764
447,013,10015,53,2401,5314,9962,10015,1.0,0.0052920619071392914,0.9947079380928607,2300,0.2397403894158762,0.5306040938592111,0.22965551672491263
448,013,5637,287,1686,655,5350,5637,1.0,0.05091360652829519,0.9490863934717048,3296,0.2990952634379989,0.11619655845307787,0.5847081781089232
449,013,4025,13,1475,1968,4012,4025,1.0,0.003229813664596273,0.9967701863354037,582,0.36645962732919257,0.488944099378882,0.14459627329192545
450,013,2257,45,482,625,2212,2257,1.0,0.01993797075764289,0.9800620292423571,1150,0.21355782011519717,0.2769162605228179,0.5095259193619849
451,013,2983,14,1059,1292,2969,2983,1.0,0.004693261816962789,0.9953067381830372,632,0.35501173315454243,0.43312101910828027,0.21186724773717733
452,013,3738,53,1131,1505,3685,3738,1.0,0.014178705189941144,0.9858212948100589,1102,0.3025682182985554,0.40262172284644193,0.29481005885500267
453,013,3102,133,825,531,2969,3102,1.0,0.042875564152159894,0.9571244358478401,1746,0.26595744680851063,0.17117988394584138,0.562862669245648
454,013,5165,266,1306,259,4899,5165,1.0,0.05150048402710552,0.9484995159728945,3600,0.25285575992255566,0.05014520813165537,0.6969990319457889
455,013,10049,494,2417,1195,9555,10049,1.0,0.04915912031047866,0.9508408796895214,6437,0.24052144491989252,0.11891730520449796,0.6405612498756095
456,013,3180,59,1325,730,3121,3180,1.0,0.018553459119496855,0.9814465408805031,1125,0.4166666666666667,0.22955974842767296,0.35377358490566035
457,013,7228,131,2019,1574,7097,7228,1.0,0.018123962368566685,0.9818760376314333,3635,0.27933038184836745,0.21776425013835085,0.5029053680132817
458,013,5336,176,821,757,5160,5336,1.0,0.03298350824587706,0.967016491754123,3758,0.15386056971514242,0.1418665667166417,0.704272863568216
459,013,6139,288,2217,665,5851,6139,1.0,0.04691317804202639,0.9530868219579736,3257,0.36113373513601565,0.10832383124287344,0.530542433621111
460,013,3023,2,906,1296,3021,3023,1.0,0.0006615944426066821,0.9993384055573933,821,0.299702282500827,0.42871319880913,0.271584518690043
461,013,5341,94,1947,1597,5247,5341,1.0,0.017599700430630968,0.982400299569369,1797,0.36453847594083505,0.2990076764650814,0.33645384759408353
462,013,3377,58,1997,573,3319,3377,1.0,0.017175007403020432,0.9828249925969795,807,0.5913532721350311,0.16967722830915014,0.23896949955581878
463,013,4713,44,1206,1840,4669,4713,1.0,0.009335879482283047,0.9906641205177169,1667,0.2558879694462126,0.3904095056227456,0.3537025249310418
464,013,3680,53,951,1847,3627,3680,1.0,0.014402173913043478,0.9855978260869566,882,0.2584239130434783,0.5019021739130435,0.23967391304347826
465,013,8885,298,2480,757,8587,8885,1.0,0.033539673607203155,0.9664603263927969,5648,0.2791221159257175,0.08519977490151942,0.6356781091727631
466,013,2249,39,698,543,2210,2249,1.0,0.017341040462427744,0.9826589595375722,1008,0.31036016007114275,0.2414406402845709,0.44819919964428634
467,013,10033,163,2235,3156,9870,10033,1.0,0.016246386923153593,0.9837536130768464,4642,0.22276487590949864,0.3145619455795874,0.462673178510914
468,013,8522,568,2291,1064,7954,8522,1.0,0.0666510208871157,0.9333489791128843,5167,0.26883360713447546,0.12485332081670969,0.6063130720488148
469,013,7895,65,2610,3259,7830,7895,1.0,0.008233058898036731,0.9917669411019633,2026,0.3305889803673211,0.4127929069031032,0.2566181127295757
470,013,4645,86,2341,918,4559,4645,1.0,0.018514531754574813,0.9814854682454252,1386,0.5039827771797631,0.19763186221743811,0.2983853606027987
471,013,1638,2,674,719,1636,1638,1.0,0.001221001221001221,0.9987789987789988,245,0.41147741147741146,0.43894993894993894,0.14957264957264957
472,013,4196,209,1147,907,3987,4196,1.0,0.0498093422306959,0.9501906577693041,2142,0.27335557673975214,0.2161582459485224,0.5104861773117254
473,013,7886,79,1923,3342,7807,7886,1.0,0.010017752979964495,0.9899822470200355,2621,0.2438498605123003,0.423788993152422,0.3323611463352777
474,013,6856,59,1589,3531,6797,6856,1.0,0.008605600933488914,0.9913943990665111,1736,0.23176779463243874,0.5150233372228705,0.2532088681446908
475,013,6349,38,1924,3194,6311,6349,1.0,0.0059851945188218614,0.9940148054811782,1231,0.30303984879508583,0.5030713498188691,0.19388880138604506
476,013,5095,60,1930,1721,5035,5095,1.0,0.011776251226692836,0.9882237487733072,1444,0.3788027477919529,0.33778213935230617,0.28341511285574095
477,013,9104,274,3219,2221,8830,9104,1.0,0.030096660808435854,0.9699033391915641,3664,0.3535808435852373,0.24395869947275922,0.4024604569420035
478,013,5446,33,2460,2170,5413,5446,1.0,0.006059493206022769,0.9939405067939773,816,0.45170767535806094,0.39845758354755784,0.1498347410943812
479,013,778,644,259,98,134,778,1.0,0.8277634961439588,0.17223650385604114,421,0.3329048843187661,0.12596401028277635,0.5411311053984575
480,013,3935,22,1121,1561,3913,3935,1.0,0.0055908513341804324,0.9944091486658195,1253,0.2848792884371029,0.3966963151207116,0.3184243964421855
481,013,5293,40,1531,2341,5253,5293,1.0,0.007557150954090308,0.9924428490459097,1421,0.2892499527678065,0.4422822595881353,0.2684677876440582
482,013,4975,47,1906,1544,4928,4975,1.0,0.009447236180904522,0.9905527638190955,1525,0.3831155778894472,0.31035175879396987,0.3065326633165829
483,013,2280,19,853,874,2261,2280,1.0,0.008333333333333333,0.9916666666666667,553,0.37412280701754386,0.38333333333333336,0.2425438596491228
484,013,3830,48,862,1470,3782,3830,1.0,0.012532637075718016,0.9874673629242819,1498,0.22506527415143604,0.3838120104438642,0.39112271540469973
485,013,6604,28,1959,3115,6576,6604,1.0,0.004239854633555421,0.9957601453664445,1530,0.29663840096910965,0.4716838279830406,0.23167777104784978
486,013,8903,33,3343,3582,8870,8903,1.0,0.0037066157475008424,0.9962933842524991,1978,0.37549140739076714,0.4023362911378187,0.22217230147141412
487,013,8641,244,3261,2118,8397,8641,1.0,0.028237472514755238,0.9717625274852447,3262,0.37738687651892144,0.2451105196157852,0.3775026038652934
488,013,5418,163,1924,882,5255,5418,1.0,0.030084902177925435,0.9699150978220745,2612,0.35511258767072723,0.16279069767441862,0.4820967146548542
489,013,2919,198,842,179,2721,2919,1.0,0.06783144912641316,0.9321685508735869,1898,0.28845495032545393,0.06132237067488866,0.6502226789996575
490,013,8284,280,1803,360,8004,8284,1.0,0.03380009657170449,0.9661999034282955,6121,0.21764847899565426,0.04345726702076291,0.7388942539835828
491,013,4860,26,1250,2126,4834,4860,1.0,0.005349794238683128,0.9946502057613169,1484,0.257201646090535,0.4374485596707819,0.30534979423868314
492,013,4147,64,1270,1351,4083,4147,1.0,0.015432843019049916,0.9845671569809501,1526,0.30624547865927176,0.3257776706052568,0.36797685073547143
493,013,3475,32,992,1585,3443,3475,1.0,0.00920863309352518,0.9907913669064748,898,0.2854676258992806,0.45611510791366905,0.25841726618705035
494,013,6282,114,2207,1771,6168,6282,1.0,0.018147086914995225,0.9818529130850048,2304,0.35132123527539,0.2819165870741802,0.3667621776504298
495,013,2349,46,812,604,2303,2349,1.0,0.019582801191996593,0.9804171988080034,933,0.345679012345679,0.2571306939123031,0.39719029374201786
496,013,6407,199,2126,1493,6208,6407,1.0,0.031059778367410643,0.9689402216325893,2788,0.331824566879975,0.23302637739971907,0.43514905572030593
497,013,5912,330,212,307,5582,5912,1.0,0.055818673883626525,0.9441813261163735,5393,0.03585926928281461,0.05192828146143437,0.9122124492557511
498,013,4174,55,1404,1599,4119,4174,1.0,0.01317680881648299,0.986823191183517,1171,0.33636799233349307,0.3830857690464782,0.28054623862002875
499,013,6373,82,2126,2195,6291,6373,1.0,0.012866781735446415,0.9871332182645536,2052,0.3335948532873058,0.3444217793817668,0.32198336733092736
500,013,5299,142,1233,989,5157,5299,1.0,0.02679750896395546,0.9732024910360445,3077,0.2326854123419513,0.18663898848839403,0.5806755991696546
501,013,2081,27,1150,747,2054,2081,1.0,0.012974531475252283,0.9870254685247477,184,0.5526189332051898,0.3589620374819798,0.08841902931283037
502,013,2925,55,1289,656,2870,2925,1.0,0.018803418803418803,0.9811965811965812,980,0.4406837606837607,0.2242735042735043,0.335042735042735
503,013,3806,44,1043,2123,3762,3806,1.0,0.011560693641618497,0.9884393063583815,640,0.2740409879138203,0.5578034682080925,0.16815554387808723
504,013,1655,6,724,685,1649,1655,1.0,0.0036253776435045317,0.9963746223564954,246,0.43746223564954684,0.41389728096676737,0.1486404833836858
505,013,4561,7,1446,2335,4554,4561,1.0,0.0015347511510633632,0.9984652488489366,780,0.31703573777680333,0.5119491339618505,0.17101512826134618
506,013,8436,147,1877,1983,8289,8436,1.0,0.017425320056899004,0.982574679943101,4576,0.22249881460407775,0.23506401137980085,0.5424371740161213
507,013,232,0,61,164,232,232,1.0,0.0,1.0,7,0.2629310344827586,0.7068965517241379,0.03017241379310345
508,013,2716,56,730,455,2660,2716,1.0,0.020618556701030927,0.979381443298969,1531,0.26877761413843887,0.16752577319587628,0.5636966126656848
509,013,7571,262,1678,535,7309,7571,1.0,0.034605732399947166,0.9653942676000529,5358,0.22163518689737155,0.07066437722889975,0.7077004358737287
510,013,6072,1,1974,2589,6071,6072,1.0,0.00016469038208168644,0.9998353096179183,1509,0.325098814229249,0.42638339920948615,0.24851778656126483
511,013,5665,27,1620,2310,5638,5665,1.0,0.004766107678729038,0.9952338923212709,1735,0.28596646072374227,0.4077669902912621,0.3062665489849956
512,013,5002,8,1298,2702,4994,5002,1.0,0.001599360255897641,0.9984006397441023,1002,0.25949620151939223,0.5401839264294283,0.20031987205117952
513,013,2636,1,929,1347,2635,2636,1.0,0.00037936267071320183,0.9996206373292867,360,0.3524279210925645,0.5110015174506829,0.13657056145675264
514,013,3179,18,845,1602,3161,3179,1.0,0.005662157911292859,0.9943378420887071,732,0.2658068575023592,0.5039320541050645,0.23026108839257628
515,013,4062,104,1526,365,3958,4062,1.0,0.025603151157065487,0.9743968488429345,2171,0.37567700640078777,0.08985721319547021,0.534465780403742
516,013,7229,85,2068,2666,7144,7229,1.0,0.0117581961543782,0.9882418038456218,2495,0.28606999585004844,0.3687923640890856,0.34513764006086595
517,013,4696,38,1547,1560,4658,4696,1.0,0.008091993185689948,0.99190800681431,1589,0.32942930153321975,0.3321976149914821,0.33837308347529815
518,013,1723,1,493,769,1722,1723,1.0,0.0005803830528148578,0.9994196169471852,461,0.2861288450377249,0.4463145676146257,0.2675565873476494
519,013,6281,173,1369,1247,6108,6281,1.0,0.027543384811335773,0.9724566151886642,3665,0.21795892373825823,0.19853526508517752,0.5835058111765642
520,013,5387,87,1601,2444,5300,5387,1.0,0.016149990718396137,0.9838500092816038,1342,0.29719695563393356,0.45368479673287543,0.24911824763319101
521,013,3781,1795,1629,222,1986,3781,1.0,0.4747421317111875,0.5252578682888125,1930,0.43083840253901085,0.058714625760380855,0.5104469717006083
522,013,7029,279,1540,790,6750,7029,1.0,0.03969270166453265,0.9603072983354674,4699,0.2190923317683881,0.11239152084222506,0.6685161473893868
523,013,3428,71,1208,521,3357,3428,1.0,0.020711785297549593,0.9792882147024504,1699,0.352392065344224,0.15198366394399065,0.4956242707117853
524,013,4006,95,2041,1022,3911,4006,1.0,0.023714428357463804,0.9762855716425362,943,0.5094857713429856,0.255117324013979,0.23539690464303545
525,013,2018,4,242,511,2014,2018,1.0,0.0019821605550049554,0.998017839444995,1265,0.1199207135777998,0.25322101090188304,0.6268582755203171
526,013,3142,5,889,1770,3137,3142,1.0,0.001591343093570974,0.998408656906429,483,0.2829408020369192,0.5633354551241248,0.15372374283895607
527,013,8171,253,1904,1248,7918,8171,1.0,0.03096316240362257,0.9690368375963775,5019,0.233019214294456,0.1527352833190552,0.6142455023864888
528,013,5824,125,1622,2139,5699,5824,1.0,0.021462912087912088,0.9785370879120879,2063,0.27850274725274726,0.3672733516483517,0.3542239010989011
529,013,295,11,45,69,284,295,1.0,0.03728813559322034,0.9627118644067797,181,0.15254237288135594,0.23389830508474577,0.6135593220338983
530,013,1892,61,502,424,1831,1892,1.0,0.03224101479915433,0.9677589852008457,966,0.2653276955602537,0.22410147991543342,0.5105708245243129
531,013,4944,166,851,174,4778,4944,1.0,0.03357605177993527,0.9664239482200647,3919,0.17212783171521034,0.03519417475728155,0.7926779935275081
532,013,477,6,64,87,471,477,1.0,0.012578616352201259,0.9874213836477987,326,0.13417190775681342,0.18238993710691823,0.6834381551362684
533,013,3911,16,1162,1926,3895,3911,1.0,0.004091025313219126,0.9959089746867809,823,0.29711071337253897,0.4924571720787522,0.21043211454870878
534,013,4665,148,1315,860,4517,4665,1.0,0.03172561629153269,0.9682743837084673,2490,0.28188638799571275,0.18435155412647375,0.5337620578778135
535,013,5400,97,900,1468,5303,5400,1.0,0.017962962962962962,0.982037037037037,3032,0.16666666666666666,0.27185185185185184,0.5614814814814815
536,013,5645,153,1120,204,5492,5645,1.0,0.027103631532329496,0.9728963684676705,4321,0.19840566873339238,0.036138175376439326,0.7654561558901682
537,013,6851,286,1688,1063,6565,6851,1.0,0.04174573055028463,0.9582542694497154,4100,0.24638738870237922,0.15515983068165232,0.5984527806159685
538,013,6652,169,2430,429,6483,6652,1.0,0.025405892964521948,0.974594107035478,3793,0.36530366806975345,0.06449188214070956,0.570204449789537
539,013,5966,54,1790,3231,5912,5966,1.0,0.009051290646999664,0.9909487093530004,945,0.3000335232986926,0.5415688903788133,0.15839758632249412
540,013,61,61,31,0,0,61,1.0,1.0,0.0,30,0.5081967213114754,0.0,0.4918032786885246
